#_1_NUMBER_Running_object_number_,#_2_FLAGS_Extraction_flags_,#_3_ALPHAWIN_J2000_Windowed_right_ascension_(J2000)_[deg],#_4_DELTAWIN_J2000_windowed_declination_(J2000)_[deg],#_5_XWIN_IMAGE_Windowed_position_estimate_along_x_[pixel],#_6_YWIN_IMAGE_Windowed_position_estimate_along_y_[pixel],#_7_ERRAWIN_IMAGE_RMS_windowed_pos_error_along_major_axis_[pixel],#_8_ERRBWIN_IMAGE_RMS_windowed_pos_error_along_minor_axis_[pixel],#_9_ERRTHETAWIN_IMAGE_Windowed_error_ellipse_pos_angle_(CCW/x)_[deg],#_10_CLASS_STAR_S/G_classifier_output_,#_11_XMIN_IMAGE_Minimum_x-coordinate_among_detected_pixels_[pixel],#_12_YMIN_IMAGE_Minimum_y-coordinate_among_detected_pixels_[pixel],#_13_XMAX_IMAGE_Maximum_x-coordinate_among_detected_pixels_[pixel],#_14_YMAX_IMAGE_Maximum_y-coordinate_among_detected_pixels_[pixel],#_15_X_IMAGE_Object_position_along_x_[pixel],#_16_Y_IMAGE_Object_position_along_y_[pixel],#_17_X_IMAGE_DBL_Object_position_along_x_(double_precision)_[pixel],#_18_Y_IMAGE_DBL_Object_position_along_y_(double_precision)_[pixel],#_19_MAG_AUTO_Kron-like_elliptical_aperture_magnitude_[mag],#_20_MAGERR_AUTO_RMS_error_for_AUTO_magnitude_[mag],#_21_MAG_APER_Fixed_aperture_magnitude_vector_[mag],#_22_MAGERR_APER_RMS_error_vector_for_fixed_aperture_mag._[mag],#_23_ISOAREAF_IMAGE_Isophotal_area_(filtered)_above_Detection_threshold_[pixel**2],#_24_FLUX_ISO_Isophotal_flux_[count],#_25_FLUXERR_ISO_RMS_error_for_isophotal_flux_[count],#_26_MAG_ISO_Isophotal_magnitude_[mag],#_27_MAGERR_ISO_RMS_error_for_isophotal_magnitude_[mag],#_28_FLUX_ISOCOR_Corrected_isophotal_flux_[count],#_29_FLUXERR_ISOCOR_RMS_error_for_corrected_isophotal_flux_[count],#_30_MAG_ISOCOR_Corrected_isophotal_magnitude_[mag],#_31_MAGERR_ISOCOR_RMS_error_for_corrected_isophotal_magnitude_[mag],#_32_FLUX_AUTO_Flux_within_a_Kron-like_elliptical_aperture_[count],#_33_FLUXERR_AUTO_RMS_error_for_AUTO_flux_[count],#_34_MAG_BEST_Best_of_MAG_AUTO_and_MAG_ISOCOR_[mag],#_35_MAGERR_BEST_RMS_error_for_MAG_BEST_[mag],#_36_FLUX_APER_Flux_vector_within_fixed_circular_aperture(s)_[count],#_37_FLUXERR_APER_RMS_error_vector_for_aperture_flux(es)_[count],#_38_MU_THRESHOLD_Analysis_threshold_above_background_[mag_*_arcsec**(-2)],#_39_MU_MAX_Peak_surface_brightness_above_background_[mag_*_arcsec**(-2)],#_40_X2_IMAGE_Variance_along_x_[pixel**2],#_41_Y2_IMAGE_Variance_along_y_[pixel**2],#_42_XY_IMAGE_Covariance_between_x_and_y_[pixel**2],#_43_X2_WORLD_Variance_along_X-WORLD_(alpha)_[deg**2],#_44_Y2_WORLD_Variance_along_Y-WORLD_(delta)_[deg**2],#_45_XY_WORLD_Covariance_between_X-WORLD_and_Y-WORLD_[deg**2]
401,0,359.3945981,-0.0138101,3564.6456,2075.2686,8.88231,8.28743,12.52,0.482,3552,2073,3566,2092,3564.7217,2075.3630,3564.7216,2075.3629,24.8714,6.1887,24.5366,5.3004,24,0.02694936,0.1191214,24.3236,4.8003,0.0506301,0.1529267,23.6390,3.2802,0.01627156,0.09272467,24.8714,6.1887,0.02214833,0.1080989,28.9546,27.4338,8.3110050415e-01,1.8881900592e+00,-3.6009950965e-01,1.3110628025e-07,2.9789581233e-07,-5.6809282665e-08
402,0,359.3699341,-0.0131262,3626.7438,2073.5470,8.17919,6.66635,76.75,0.481,3622,2072,3628,2076,3625.9646,2073.5994,3625.9645,2073.5994,24.5412,5.3168,24.5617,5.3621,19,0.01981377,0.1021424,24.6576,5.5985,0.04228684,0.1389652,23.8345,3.5689,0.02205661,0.1079836,24.5412,5.3168,0.02164252,0.1068604,28.9494,26.4509,2.4724721219e+00,1.3107280325e+00,-5.2595441700e-01,3.9002586043e-07,2.0678904963e-07,-8.2973901644e-08
403,0,359.4267092,-0.0128707,3483.7977,2072.9033,9.42715,7.79362,9.42,0.446,3481,2070,3485,2073,3482.9780,2072.1709,3482.9781,2072.1709,26.6895,14.3525,99.0000,99.0000,10,0.01180181,0.07882885,25.2201,7.2538,0.02068585,0.0978265,24.6108,5.1359,0.003049165,0.04029765,26.6895,14.3525,-0.002424408,0.005327669,28.9012,27.9258,1.8948741122e+00,9.1044697284e-01,-7.9489581856e-01,2.9892376492e-07,1.4364120487e-07,-1.2540484102e-07
404,0,0.1822840,-0.0112719,1581.6016,2068.8770,8.11755,6.27713,0.12,0.362,1580,2068,1583,2070,1581.3295,2068.9443,1581.3295,2068.9443,24.8444,6.1043,24.5298,5.2838,10,0.01300431,0.08274591,25.1148,6.9102,0.02045343,0.09717801,24.6231,5.1598,0.01668194,0.0937671,24.8444,6.1043,0.02228753,0.1084376,28.7483,27.0696,8.1816182212e-01,5.2147986123e-01,-1.0968451612e-02,1.2909143699e-07,8.2281106691e-08,-1.7305550383e-09
405,0,359.3756896,-0.0148661,3612.2527,2077.9274,13.01923,12.93294,26.40,0.393,3609,2076,3614,2082,3611.7578,2078.6057,3611.7579,2078.6058,24.8085,6.0246,25.2749,7.4554,15,0.01492388,0.08864783,24.9653,6.4508,0.03525776,0.1257605,24.0319,3.8736,0.01724245,0.09565315,24.8085,6.0246,0.01122144,0.07703497,28.9881,27.6769,3.2107816937e+00,2.3213279358e+00,-1.8252240911e+00,5.0649439481e-07,3.6622915220e-07,-2.8794400401e-07
406,0,359.3552501,-0.0161750,3663.7153,2081.2227,9.06340,7.94215,-53.71,0.482,3662,2079,3679,2103,3663.3367,2081.4463,3663.3367,2081.4462,25.7236,9.1711,25.8410,9.6919,23,0.02098774,0.1051283,24.5951,5.4398,0.06379522,0.1627303,23.3880,2.7702,0.007422354,0.06268048,25.7236,9.1711,0.00666185,0.05945285,29.0679,27.5991,1.1108363358e+00,1.6808426229e+00,-9.1552144706e-01,1.7522943417e-07,2.6517940440e-07,-1.4442909432e-07
407,0,0.0860881,-0.0154875,1823.7746,2079.4896,11.48949,8.94769,48.10,0.580,1807,2077,1825,2089,1823.5431,2079.3467,1823.5431,2079.3468,24.1772,4.4898,24.1501,4.4344,24,0.0371481,0.1398487,23.9752,4.0884,0.05104831,0.1533584,23.6300,3.2625,0.03083983,0.1274994,24.1772,4.4898,0.03162111,0.1291165,28.7823,26.5637,1.4031609613e+00,1.6714689703e+00,1.1966498082e+00,2.2139740720e-07,2.6373296777e-07,1.8881338959e-07
408,0,359.3618085,-0.0157628,3647.2024,2080.1850,9.82671,9.03875,67.51,0.482,3642,2078,3663,2103,3647.7156,2079.9973,3647.7155,2079.9973,24.3707,4.9164,24.4849,5.1754,59,0.0569525,0.1731757,23.5112,3.3022,0.1452802,0.2528998,22.4945,1.8905,0.02580535,0.1168226,24.3707,4.9164,0.02322845,0.110697,29.0263,27.3616,2.5386150018e+00,1.2264030707e+00,-1.9666329390e-02,4.0045704000e-07,1.9348454981e-07,-3.1037049016e-09
409,0,0.3465666,-0.0151864,1168.0139,2078.7321,6.61189,5.80014,88.72,0.479,1167,2077,1169,2080,1168.0236,2078.8054,1168.0236,2078.8053,24.5344,5.2901,24.3956,4.9664,10,0.01664509,0.09361134,24.8468,6.1076,0.02194957,0.1006641,24.5464,4.9806,0.02219485,0.1081158,24.5344,5.2901,0.02522007,0.1153347,28.6762,26.8755,5.3605877004e-01,7.3147389937e-01,8.6732635069e-03,8.4576100493e-08,1.1541172042e-07,1.3685755986e-09
410,0,359.3868324,-0.0176650,3584.1976,2084.9738,22.21944,19.59344,36.16,0.439,3581,2082,3585,2087,3582.5044,2085.2246,3582.5045,2085.2245,99.0000,99.0000,99.0000,99.0000,13,0.01435591,0.08694252,25.0074,6.5771,0.02767956,0.1129954,24.2946,4.4333,-0.003840372,0.006337301,99.0000,99.0000,-0.0007884071,0.005324842,29.0228,27.6974,1.9342336391e+00,1.9645570021e+00,1.3182711378e+00,3.0512415434e-07,3.0994238941e-07,2.0796732881e-07
411,0,359.3320914,-0.0172782,3722.0244,2084.0005,7.35072,7.30184,0.18,0.370,3719,2082,3725,2086,3721.3662,2083.7832,3721.3661,2083.7833,29.2149,48.1737,99.0000,99.0000,16,0.01903717,0.1001178,24.7010,5.7114,0.03302458,0.1236058,24.1029,4.0647,0.0002978817,0.01321368,29.2149,48.1737,-0.01743974,0.005328612,29.1487,27.1046,2.6139206132e+00,7.8156773434e-01,1.7713571328e-01,4.1232661236e-07,1.2330317254e-07,2.7942302425e-08
412,0,359.2634703,-0.0205748,3894.8029,2092.3011,21.41106,18.34379,-75.12,0.415,3894,2090,3900,2108,3895.0679,2092.2615,3895.0678,2092.2614,99.0000,99.0000,99.0000,99.0000,23,0.0171046,0.09491149,24.8172,6.0261,0.3246085,0.1871713,21.6216,0.6262,-0.003973152,0.003323309,99.0000,99.0000,-0.02483999,0.005332379,29.5236,27.4969,3.9027805644e-01,2.4878556544e+00,4.7819110180e-01,6.1559835074e-08,3.9248215543e-07,7.5432599229e-08
413,0,359.6173500,-0.0196796,3003.8289,2090.0441,6.45324,5.48977,-83.96,0.395,3001,2089,3005,2092,3003.2192,2090.3132,3003.2193,2090.3134,25.1623,7.0670,25.2984,7.5370,10,0.01899469,0.09999857,24.7034,5.7173,0.023601,0.1047923,24.4677,4.8220,0.01244768,0.08100123,25.1623,7.0670,0.01098084,0.07620856,28.7214,26.8054,1.2131399603e+00,6.9434357320e-01,-5.2349472440e-01,1.9139877277e-07,1.0955261488e-07,-8.2594767863e-08
414,0,359.2088850,-0.0198750,4032.2449,2090.5398,10.86581,9.79181,51.21,0.411,4031,2089,4034,2092,4032.4194,2090.5894,4032.4194,2090.5894,24.5404,5.3057,24.5276,5.2782,13,0.0187251,0.09929037,24.7189,5.7585,0.02701262,0.1115475,24.3211,4.4846,0.02207273,0.107838,24.5404,5.3057,0.02233447,0.1085511,28.6742,27.6983,1.0429996651e+00,9.1464103956e-01,3.8305664201e-01,1.6450739625e-07,1.4428922971e-07,6.0422683230e-08
415,0,359.3773227,-0.0200576,3608.1411,2090.9976,8.38212,5.96069,-9.41,0.366,3606,2089,3611,2092,3608.4514,2090.8806,3608.4514,2090.8807,25.4294,7.9938,99.0000,99.0000,10,0.009774063,0.07174088,25.4248,7.9712,0.0241262,0.103503,24.4438,4.6590,0.009733037,0.0716428,25.4294,7.9938,-0.00041281,0.005330496,29.1498,27.2259,2.4957303175e+00,8.9641483278e-01,-1.2941189650e+00,3.9369684178e-07,1.4142527004e-07,-2.0415843185e-07
416,0,0.0523027,-0.0230473,1908.8287,2098.5211,9.74723,6.43110,63.51,0.406,1908,2095,1910,2100,1909.0028,2097.9741,1909.0029,2097.9741,24.4969,5.2019,24.4915,5.1911,11,0.01720526,0.09517436,24.8108,6.0074,0.02349283,0.1040456,24.4727,4.8097,0.02297513,0.11005,24.4969,5.2019,0.023089,0.1103651,28.7691,26.6775,5.7957118680e-01,1.7951925510e+00,-2.8302964383e-01,9.1447750309e-08,2.8325496839e-07,-4.4657867880e-08
417,0,359.9688296,-0.0222332,2118.9709,2096.4718,5.47178,3.39198,-88.01,0.648,2118,2095,2120,2098,2118.9478,2096.5935,2118.9477,2096.5935,24.2237,4.5846,24.9096,6.2968,11,0.03269904,0.1311975,24.1137,4.3573,0.03623513,0.1325886,24.0022,3.9738,0.02954716,0.1247344,24.2237,4.5846,0.01570918,0.09108432,28.7448,26.2330,5.3604186561e-01,8.0132767190e-01,9.0230572141e-02,8.4579557549e-08,1.2643778892e-07,1.4237046150e-08
418,0,359.3527650,-0.0212604,3669.9722,2094.0262,9.10981,9.02010,-21.18,0.372,3668,2093,3674,2100,3670.0681,2093.9177,3670.0682,2093.9178,27.2725,18.8828,27.3312,19.4776,20,0.02517238,0.1151245,24.3977,4.9668,0.04092465,0.1375279,23.8700,3.6495,0.001782354,0.03099066,27.2725,18.8828,0.00168857,0.03028474,29.2773,27.3596,1.1511758908e+00,6.5152634352e-01,4.8942001641e-01,1.8159242499e-07,1.0278792323e-07,7.7207806117e-08
419,0,359.2225866,-0.0237865,3997.7448,2100.3876,9.08621,8.90002,3.34,0.469,3996,2099,3999,2103,3997.3923,2100.8184,3997.3923,2100.8183,25.2128,7.2365,26.9647,16.3788,14,0.01174209,0.07863562,25.2256,7.2728,0.05308821,0.1342062,23.5875,2.7454,0.01188205,0.07917558,25.2128,7.2365,0.002366535,0.03569158,29.0955,27.9170,8.8333431687e-01,1.6427559019e+00,-6.7158005124e-01,1.3932598228e-07,2.5915583150e-07,-1.0593708164e-07
420,0,359.3936831,-0.0263963,3566.9493,2106.9560,18.33120,17.03064,52.47,0.354,3564,2103,3567,2108,3565.8594,2105.4214,3565.8593,2105.4215,99.0000,99.0000,26.1843,11.3689,10,0.009711157,0.07150976,25.4318,7.9969,0.02437702,0.103817,24.4325,4.6251,-0.006789669,0.005442336,99.0000,99.0000,0.004855849,0.05083399,29.0629,27.2718,6.5984657131e-01,2.9285889746e+00,8.2473690368e-01,1.0409088642e-07,4.6203632582e-07,1.3010913376e-07
421,0,359.1994659,-0.0274506,4055.9619,2109.6132,17.87363,15.77101,-72.22,0.458,4053,2107,4057,2114,4055.5923,2109.5957,4055.5923,2109.5957,23.8535,3.8706,24.3518,4.8671,16,0.0266543,0.1184593,24.3356,4.8265,0.03513333,0.1273586,24.0357,3.9368,0.04155415,0.1481042,23.8535,3.8706,0.02625794,0.1176787,28.6742,27.2721,1.3726067957e+00,4.0255659326e+00,2.9595264871e-01,2.1649281151e-07,6.3505128678e-07,4.6681892520e-08
422,0,359.2010407,-0.0237767,4051.9967,2100.3632,15.90969,12.43979,2.04,0.405,4050,2100,4055,2102,4052.4255,2100.6963,4052.4256,2100.6964,24.7861,5.9414,25.2383,7.3302,10,0.01652229,0.09326549,24.8548,6.1303,0.02187251,0.1004726,24.5503,4.9886,0.01760232,0.09630119,24.7861,5.9414,0.01160593,0.07833735,28.6742,27.2679,2.2011595716e+00,4.0674142441e-01,5.4900785721e-01,3.4717577973e-07,6.4164878647e-08,8.6598139510e-08
423,0,359.3908897,-0.0260328,3573.9823,2106.0407,7.11169,5.56430,-88.58,0.358,3572,2105,3576,2109,3574.2224,2106.9099,3574.2225,2106.9099,26.0120,10.4906,25.1783,7.1297,14,0.01467668,0.0879095,24.9834,6.5049,0.03100373,0.1190711,24.1715,4.1708,0.005691372,0.05497789,26.0120,10.4906,0.01226484,0.08052039,29.0798,27.2200,1.1428062142e+00,1.5925849498e+00,8.6577438965e-01,1.8027739065e-07,2.5125759001e-07,1.3658252342e-07
424,0,359.2523710,-0.0261929,3922.7498,2106.4458,11.50968,11.11195,16.29,0.435,3899,2105,3930,2126,3922.3010,2106.3279,3922.3011,2106.3280,99.0000,99.0000,99.0000,99.0000,61,0.05194512,0.165393,23.6111,3.4578,0.214757,0.277104,22.0701,1.4013,-0.001284748,0.003612818,99.0000,99.0000,-0.02804399,0.005335202,29.4219,27.2797,1.3759998654e+00,9.9208246796e-01,5.4845836181e-01,2.1703882150e-07,1.5650898471e-07,8.6515347035e-08
425,0,0.0991371,-0.0259454,1790.9239,2105.8172,12.04237,9.64986,11.16,0.601,1789,2105,1793,2107,1790.7384,2105.9917,1790.7384,2105.9917,24.2302,4.6007,24.3088,4.7714,12,0.01366749,0.08483177,25.0608,6.7406,0.02514451,0.1078128,24.3989,4.6565,0.02937032,0.1244223,24.2302,4.6007,0.0273188,0.1200278,28.7335,26.5839,1.5096036036e+00,5.2985853672e-01,3.9659049626e-01,2.3819205169e-07,8.3603744952e-08,6.2576106961e-08
426,0,359.1951033,-0.0470321,4066.9469,2158.9142,9.55673,8.16163,67.82,0.400,4053,2141,4068,2160,4066.7090,2159.0483,4066.7090,2159.0483,24.5271,5.2729,24.7663,5.8935,25,0.03799587,0.1414359,23.9507,4.0425,0.05281863,0.1559776,23.5930,3.2070,0.02234429,0.1084894,24.5271,5.2729,0.01792534,0.09727699,28.6742,26.8670,1.0625531121e+00,5.9803347828e-01,-8.8901708087e-02,1.6758915606e-07,9.4342414121e-08,-1.4025166839e-08
427,0,0.2161852,-0.0282863,1496.2549,2111.7108,6.97022,6.30736,84.26,0.358,1495,2110,1498,2113,1496.3351,2111.6501,1496.3351,2111.6501,24.2777,4.7006,23.9666,4.0746,13,0.02328456,0.1107172,24.4823,5.1639,0.0296439,0.1172065,24.2202,4.2938,0.0281138,0.1216862,24.2777,4.7006,0.03744129,0.140479,28.6697,26.8139,7.7652946190e-01,8.1909847575e-01,-5.7626574477e-02,1.2252155988e-07,1.2923992293e-07,-9.0922114769e-09
428,0,359.3185906,-0.0319090,3756.0172,2120.8359,3.34610,3.00236,-71.20,0.713,3750,2116,3765,2153,3754.9451,2120.1431,3754.9451,2120.1430,24.7236,5.7884,24.3760,4.9216,78,0.09009515,0.2178028,23.0132,2.6254,0.1625033,0.2741481,22.3728,1.8321,0.01864535,0.09937979,24.7236,5.7884,0.02568017,0.1163798,29.4654,25.1854,4.1579021731e+00,1.7488139148e+00,1.8405770205e+00,6.5587093515e-07,2.7589638214e-07,2.9035032597e-07
429,0,359.2336063,-0.0284195,3969.9980,2112.0519,4.97624,4.76316,70.30,0.404,3966,2111,3971,2114,3969.1548,2112.0413,3969.1547,2112.0412,26.9394,16.1303,99.0000,99.0000,13,0.01455587,0.08754569,24.9924,6.5317,0.02746532,0.1126233,24.3030,4.4532,0.002422376,0.03597935,26.9394,16.1303,-0.006957338,0.005327669,29.1789,26.5266,1.7150284622e+00,6.5856428746e-01,2.2796259688e-01,2.7050973116e-07,1.0389301481e-07,3.5957731939e-08
430,0,359.2410063,-0.0287558,3951.3653,2112.8987,16.75853,15.83171,34.48,0.457,3950,2111,3953,2114,3951.2781,2112.8716,3951.2780,2112.8716,99.0000,99.0000,99.0000,99.0000,10,0.01011235,0.07297121,25.3879,7.8366,0.02301495,0.1019884,24.4950,4.8125,-0.004972883,0.00442478,99.0000,99.0000,-0.009333205,0.005334261,29.2625,27.6480,1.0333172739e+00,8.0328500733e-01,4.3034860648e-01,1.6298517888e-07,1.2672395307e-07,6.7883774157e-08
431,0,0.3029177,-0.0288333,1277.9029,2113.0884,4.80535,4.31884,60.80,0.611,1276,2112,1279,2114,1277.5508,2112.9387,1277.5508,2112.9387,24.6641,5.6164,24.6404,5.5605,10,0.01859277,0.09893521,24.7266,5.7788,0.02329892,0.104038,24.4817,4.8494,0.0196957,0.1018587,24.6641,5.6164,0.02013017,0.103069,28.6611,26.2180,8.9640057893e-01,5.2388851270e-01,2.8183482616e-01,1.4143105292e-07,8.2659761577e-08,4.4467936172e-08
432,0,359.6046193,-0.0324376,3035.8800,2122.1631,4.86090,4.27452,-88.77,0.586,3034,2120,3037,2124,3035.8208,2122.1846,3035.8209,2122.1847,23.8741,3.9028,24.2477,4.6386,16,0.03996728,0.1450497,23.8957,3.9413,0.04578096,0.1477941,23.7483,3.5059,0.04077254,0.1465274,23.8741,3.9028,0.02890233,0.1234509,28.6684,26.1853,6.9459570863e-01,1.1004804035e+00,7.2850699716e-02,1.0958663269e-07,1.7363139927e-07,1.1493526833e-08
433,0,359.3791974,-0.0343236,3603.4209,2126.9141,17.85875,16.34796,64.94,0.411,3600,2125,3604,2131,3602.8535,2127.3855,3602.8536,2127.3854,99.0000,99.0000,26.1579,11.2301,15,0.01308036,0.08299498,25.1084,6.8907,0.04789966,0.1351968,23.6992,3.0652,-0.008460544,0.00764755,99.0000,99.0000,0.004975334,0.05144882,29.0790,27.4181,1.3037284032e+00,3.9397856067e+00,1.5654807074e+00,2.0566104129e-07,6.2156595624e-07,2.4696515938e-07
434,0,359.3519669,-0.0307807,3671.9817,2117.9949,5.39837,5.10043,-8.76,0.414,3669,2117,3673,2119,3670.9360,2117.9285,3670.9361,2117.9284,26.1012,10.9106,99.0000,99.0000,12,0.01289518,0.08240113,25.1239,6.9396,0.0260267,0.1093743,24.3615,4.5638,0.005242456,0.05266875,26.1012,10.9106,-0.0111288,0.005332379,29.2517,26.6526,1.3538552236e+00,5.3058695538e-01,1.2358420387e-01,2.1356401838e-07,8.3708052817e-08,1.9494749626e-08
435,0,359.3878927,-0.0334505,3581.5282,2124.7160,10.50063,8.03895,-40.13,0.402,3581,2123,3583,2127,3581.7163,2125.1536,3581.7163,2125.1535,25.7835,9.4231,28.3781,32.3255,10,0.01372899,0.08501936,25.0559,6.7253,0.02056567,0.09737001,24.6171,5.1418,0.007024426,0.06094988,25.7835,9.4231,0.000643816,0.01916363,29.0488,27.4800,3.9882364596e-01,1.3099260795e+00,-1.0500481989e-01,6.2914181352e-08,2.0666367544e-07,-1.6565783321e-08
436,0,359.4087515,-0.0355554,3529.0106,2130.0149,4.96814,4.94580,13.80,0.487,3528,2128,3531,2131,3529.5493,2129.9224,3529.5494,2129.9224,26.5420,13.3653,99.0000,99.0000,11,0.01463138,0.08776953,24.9868,6.5146,0.02253037,0.1019579,24.5181,4.9145,0.003492969,0.04298771,26.5420,13.3653,-0.005886498,0.005330496,28.9254,26.6580,8.7216002524e-01,7.0841647288e-01,-3.7360333915e-01,1.3758478557e-07,1.1176620993e-07,-5.8940600929e-08
437,0,359.6743933,-0.0355379,2860.2180,2129.9674,4.66847,3.61022,-3.55,0.597,2859,2129,2862,2131,2860.3569,2129.9104,2860.3570,2129.9103,24.3924,4.9551,24.2890,4.7280,11,0.02496586,0.1146416,24.4066,4.9868,0.02927836,0.1176386,24.2336,4.3635,0.02529547,0.1154153,24.3924,4.9551,0.02782243,0.1211272,28.6946,26.0740,7.0778277289e-01,5.3879887524e-01,-7.8273244641e-02,1.1167057451e-07,8.5011868083e-08,-1.2350168717e-08
438,0,359.3495862,-0.0363617,3677.9757,2132.0460,7.91971,7.80859,-65.04,0.468,3670,2131,3680,2135,3678.1255,2132.0598,3678.1256,2132.0597,28.1011,28.2577,27.6851,23.0616,30,0.029887,0.1254493,24.2113,4.5584,0.07038885,0.1777516,23.2812,2.7425,0.0008309186,0.02162051,28.1011,28.2577,0.00121888,0.0258834,29.2477,27.5567,1.8364881544e+00,7.7149595067e-01,1.0084149837e-01,2.8969630743e-07,1.2171495312e-07,1.5906148680e-08
439,0,359.4429617,-0.0392721,3442.8785,2139.3716,7.74443,4.21802,73.86,0.618,3441,2137,3443,2141,3442.0037,2139.2903,3442.0038,2139.2902,25.0667,6.7618,26.9960,16.6214,11,0.01165321,0.07833282,25.2339,7.3001,0.02413369,0.1051803,24.4434,4.7330,0.01359336,0.0846371,25.0667,6.7618,0.002299423,0.03519313,28.7935,26.3475,4.7682855076e-01,1.2846793479e+00,2.5514731186e-01,7.5222370604e-08,2.0268414751e-07,4.0252307696e-08
440,0,359.3734503,-0.0391203,3617.8908,2138.9906,5.87776,3.54670,-38.28,0.650,3616,2137,3620,2140,3617.4084,2138.7944,3617.4085,2138.7943,25.2935,7.5099,26.1256,11.0619,12,0.0197312,0.1019208,24.6621,5.6097,0.02618781,0.1099281,24.3548,4.5587,0.01103102,0.07628141,25.2935,7.5099,0.005125996,0.05221309,29.0997,25.8708,9.9973977005e-01,8.0422083257e-01,-4.0889211311e-01,1.5770661856e-07,1.2687956429e-07,-6.4506797096e-08
441,0,0.4708599,-0.0388068,855.0918,2138.1987,5.18410,4.10289,86.56,0.583,854,2137,856,2140,855.0981,2138.1707,855.0981,2138.1706,24.3862,4.9410,24.3264,4.8102,10,0.02257132,0.1090053,24.5161,5.2447,0.02650979,0.1119087,24.3415,4.5845,0.02543996,0.1157443,24.3862,4.9410,0.02688093,0.1190639,28.6256,26.2435,5.0343299259e-01,6.9526529449e-01,-3.1909408629e-02,7.9423658373e-08,1.0969522725e-07,-5.0338862309e-09
442,0,359.6556099,-0.0391030,2907.5065,2138.9430,7.34039,4.39937,-2.60,0.624,2906,2138,2911,2140,2908.2119,2138.8674,2908.2120,2138.8674,24.3292,4.8135,24.2492,4.6420,14,0.02362788,0.1115313,24.4664,5.1263,0.03093745,0.1195452,24.1738,4.1964,0.0268125,0.1188419,24.3292,4.8135,0.02886064,0.123362,28.6718,26.1985,1.9562402805e+00,4.7935830495e-01,-2.4836902416e-01,3.0864379570e-07,7.5633131137e-08,-3.9188135304e-08
443,0,0.4659988,-0.0399528,867.3303,2141.0839,4.74339,3.28973,0.00,0.642,866,2140,869,2143,867.4333,2141.1289,867.4333,2141.1290,23.9860,4.1091,23.8712,3.8992,13,0.03306711,0.1319356,24.1015,4.3331,0.03772676,0.1342846,23.9584,3.8655,0.03678039,0.139165,23.9860,4.1091,0.04088089,0.1467808,28.6270,25.8971,7.9240604850e-01,6.1679456869e-01,-4.4508976311e-02,1.2501358147e-07,9.7314652792e-08,-7.0214596061e-09
444,0,359.4181640,-0.0429417,3505.3125,2148.6105,12.27730,10.19822,-77.85,0.393,3502,2147,3507,2151,3504.8057,2149.0298,3504.8056,2149.0298,24.7865,5.9481,25.9671,10.2762,14,0.01704409,0.09473167,24.8211,6.0360,0.02875652,0.1153283,24.2532,4.3554,0.01759562,0.09637277,24.7865,5.9481,0.005931587,0.05612719,28.8797,27.4933,1.6895582354e+00,1.6200334063e+00,-1.1010597167e+00,2.6653262235e-07,2.5559243666e-07,-1.7370625418e-07
445,0,359.3551442,-0.0458610,3663.9819,2155.9615,9.33048,7.79604,20.49,0.358,3660,2152,3665,2157,3662.7556,2154.7363,3662.7556,2154.7363,99.0000,99.0000,99.0000,99.0000,12,0.01309228,0.08302823,25.1075,6.8872,0.02574669,0.1089049,24.3732,4.5936,-0.003150985,0.005035065,99.0000,99.0000,-0.01061505,0.005328612,29.1781,27.4363,2.0170666573e+00,2.1913710379e+00,1.7934727576e+00,3.1818307386e-07,3.4571983362e-07,2.8292714441e-07
446,0,359.4130418,-0.0435771,3518.2087,2150.2104,11.21013,9.15615,31.18,0.452,3516,2149,3519,2152,3517.5645,2150.4844,3517.5645,2150.4844,25.4577,8.1143,25.2740,7.4523,10,0.01296473,0.08261991,25.1181,6.9207,0.02045166,0.09717836,24.6232,5.1603,0.009482186,0.07084836,25.4577,8.1143,0.01123056,0.07706623,28.8742,27.7839,1.0341798407e+00,5.9901344283e-01,-1.4786264180e-01,1.6314422331e-07,9.4505782514e-08,-2.3328160176e-08
447,0,359.2080831,-0.0562545,4034.2640,2182.1334,12.26151,11.55071,4.14,0.369,4017,2171,4036,2183,4034.2639,2182.1116,4034.2638,2182.1115,24.6326,5.5359,24.4594,5.1149,22,0.02689398,0.1189969,24.3259,4.8052,0.04515852,0.1445179,23.7632,3.4755,0.02027559,0.1033545,24.6326,5.5359,0.02378043,0.112002,28.6742,27.4606,1.4180331210e+00,5.7264819221e-01,1.7508213013e-01,2.2365929998e-07,9.0337757528e-08,2.7614423622e-08
448,0,359.2610113,-0.0466713,3900.9944,2158.0039,6.45777,6.44115,-87.86,0.432,3898,2156,3903,2160,3900.7522,2158.1311,3900.7521,2158.1312,99.0000,99.0000,99.0000,99.0000,14,0.01321104,0.0834068,25.0977,6.8564,0.03595988,0.124615,24.0105,3.7634,-0.0005434193,0.004070206,99.0000,99.0000,-0.02175773,0.005330496,29.3309,27.3747,1.6287738784e+00,1.3990254260e+00,7.1008933859e-01,2.5691117499e-07,2.2070770857e-07,1.1201101174e-07
